id,region_id,name,description,image_url
176,49,西安城壁,明の時代に建設された、現存する中国の城壁の中で最も完全に保存されている巨大な城壁です。周囲約14kmの長方形で、西安の旧市街をぐるりと囲んでいます。城壁の上は広く整備されており、レンタサイクルで一周したり、散策しながら城内の歴史的な街並みや城外の現代的な風景を楽しむことができます。,/images/tourist_spot/176.jpg
177,49,イスラム教徒街,西安の中心地にある、回族（中国のイスラム教徒）の人々が集まる活気あるストリートです。イスラム教徒向けの食堂や屋台が軒を連ね、西安名物の肉夾饃（ロージャーモー）や羊肉泡饃（ヤンロウパオモー）などのハラルグルメを楽しめます。独特な建築様式と食文化が混ざり合い、異国情緒あふれる賑わいを見せています。,/images/tourist_spot/177.jpg
178,50,外灘（ワイタン）,黄浦江沿いにある、上海を代表する景観スポットです。西岸には、20世紀初頭に列強各国が建てた銀行や商館などの西洋式建築が立ち並び、**「万国建築博覧会」**と呼ばれます。対岸の浦東新区には、東方明珠テレビ塔などの近未来的な超高層ビルがそびえ、歴史と現代のコントラストが美しい夜景で特に有名です。,/images/tourist_spot/178.jpg
179,50,東方明珠（とうほうめいじゅ）テレビ塔,黄浦江の浦東地区に立つ、高さ468mのランドマークタワーです。大小の真珠が連なったような斬新なデザインが特徴で、上海の発展を象徴する存在です。展望台からは、外灘の歴史的建造物群と浦東の摩天楼群を一望できます。夜のライトアップは幻想的で、上海の夜景に欠かせない要素となっています。,/images/tourist_spot/179.jpeg
180,50,豫園（よえん）,上海の中心にある、明代の高級官僚が両親のために造った中国古典庭園です。400年以上の歴史を持ち、石橋、池、築山、あずまやなどが調和した江南様式の美しい造形が特徴です。隣接する豫園商城では、中国伝統建築の商店街でショッピングや上海名物の小籠包などのグルメを楽しめ、伝統的な雰囲気が味わえます。,/images/tourist_spot/180.jpg
181,50,上海博物館,人民広場に面して建つ、中国古代美術の傑作を収蔵・展示する大規模な博物館です。上部が円形、下部が方形という「天円地方」の古代中国の宇宙観を反映した特徴的な外観を持ちます。青銅器、陶磁器、書画など、中国の悠久の歴史と文化を物語る12万点以上の貴重な文物を鑑賞できます。入場は無料です。,/images/tourist_spot/181.jpg
182,50,新天地,1920年代に建てられた上海の伝統的な集合住宅**「石庫門(せきこもん)」**を、外観はそのままに内部をリノベーションした、おしゃれな複合商業施設です。古い歴史的な建物の中に、モダンなレストラン、カフェ、バー、ブティックが集まり、独特の雰囲気を醸し出しています。上海のレトロとモダンが融合した洗練されたエリアです。,/images/tourist_spot/182.jpeg
183,51,エルミタージュ美術館,世界三大美術館の一つに数えられる、サンクトペテルブルクの至宝です。ロマノフ朝の歴代皇帝の宮殿だった冬の宮殿を本館とし、豪華絢爛な内装そのものが芸術作品となっています。エカテリーナ2世のコレクションを基に、レオナルド・ダ・ヴィンチやレンブラントなど、西洋美術の膨大な傑作を約300万点所蔵しています。,/images/tourist_spot/183.jpg
184,51,血の上の救世主教会(スパース・ナ・クラヴィー),"皇帝アレクサンドル2世が暗殺された場所に、その血を弔うために建てられた教会です。ロシアの伝統的な教会建築様式が特徴で、モスクワの聖ワシリイ大聖堂に似た玉ねぎ型のドームと、鮮やかな色彩の外観が目を引きます。内部は、壁や天井一面が7,000㎡以上もの壮大なモザイク画で装飾されており、豪華絢爛です。",/images/tourist_spot/184.jpg
185,51,エカテリーナ宮殿,サンクトペテルブルク郊外ツァールスコエ・セローにある、ロシア帝国の夏の離宮です。華麗なバロック様式で、落ち着いた青と白の外壁が美しい宮殿です。宮殿の目玉は、壁一面が琥珀のパネルで装飾された伝説の**「琥珀の間」**。第二次世界大戦で失われましたが、精巧に復元され、世界中の観光客を魅了しています。,/images/tourist_spot/185.jpg
186,51,ネフスキー大通り,サンクトペテルブルクのメインストリートであり、市の中心を斜めに貫く約4.5kmの目抜き通りです。宮殿や教会、デパート、劇場などが立ち並び、街の歴史と活気が凝縮されています。この大通りを散策すれば、カザン大聖堂や血の上の救世主教会など、主要な観光名所や歴史的建造物にアクセスできます。,/images/tourist_spot/186.jpg
187,52,赤の広場,モスクワの中心に位置し、クレムリンの東壁に面した巨大な広場です。「赤」は古語で「美しい」を意味します。クレムリンと共に世界遺産に登録されており、歴史的な国家行事の舞台となってきました。広場の周囲には、聖ワシリイ大聖堂、レーニン廟、グム百貨店など、ロシアの象徴的な建物が集まっています。,/images/tourist_spot/187.jpg
188,52,クレムリン,モスクワ川沿いにある、ロシアの政治的・歴史的な中心地です。周囲約2.25kmの赤レンガの城壁と20の塔に囲まれた城塞で、現在はロシア連邦大統領府が置かれています。敷地内には、歴代皇帝の戴冠式が行われたウスペンスキー大聖堂や、宝物が収められた武器庫などがあり、歴史の重みを感じられます。,/images/tourist_spot/188.jpg
189,52,聖ワシリイ大聖堂,赤の広場の南側に建つ、モスクワで最も象徴的な正教の大聖堂です。16世紀にイワン雷帝の命で建設され、タマネギ型のドームがひしめき合うカラフルで独特な外観が特徴です。左右対称ではない複雑な構造をしており、おとぎ話に出てくるような幻想的な姿で、多くの観光客を魅了しています。,/images/tourist_spot/189.jpg
190,52,モスクワ地下鉄,単なる交通手段ではなく、「地下の宮殿」と呼ばれる世界的に有名な地下鉄です。初期に建設された駅の多くは、ソビエト連邦の栄光を象徴する豪華な内装が施されており、44もの駅がロシアの文化遺産に登録されています。大理石の壁、ブロンズ像、モザイク画、シャンデリアなど、各駅が独自の芸術作品となっています。,/images/tourist_spot/190.jpg
191,52,トレチャコフ美術館,モスクワにあるロシア美術専門の国立美術館です。実業家パーヴェル・トレチャコフのコレクションを基に設立され、イリヤ・レーピン、イワン・クラムスコイなど、11世紀から現代に至るまでのロシアの画家たちの傑作を網羅的に所蔵しています。ロシアの歴史や文化を芸術を通して深く理解できる場所です。,/images/tourist_spot/191.jpg
192,53,景福宮,"朝鮮王朝の正宮であり、ソウルにある五大王宮の中で最大規模を誇ります。広大な敷地内に、優雅で壮麗な建築物が立ち並び、朝鮮時代の王室文化や歴史を体感できます。特に、正門である光化門前で行われる衛兵交代式は必見。チマチョゴリ（韓服）を着て散策する観光客が多く、伝統的な雰囲気を楽しめます。",/images/tourist_spot/192.jpeg
193,53,Nソウルタワー,ソウル市街の中心、南山（ナムサン）の山頂に立つ、ソウルのシンボルタワーです。高さ236.7mの展望台からは、ソウル市内を360度見渡すことができ、特に美しい夜景で知られています。周辺には「愛の南京錠」を掛けるフェンスや、ロマンチックな散策路があり、カップルにも人気のスポットです。,/images/tourist_spot/193.png
194,53,明洞,韓国コスメやファッション、グルメが集まるソウル随一の繁華街です。メインストリートには、大型コスメ店やブランドショップ、屋台が軒を連ね、常に活気に満ちています。最新のトレンドをチェックできるショッピングのメッカであり、両替所やホテルも多く、観光拠点としても非常に便利です。,/images/tourist_spot/194.jpg
195,53,東大門デザインプラザ（DDP）,世界的な建築家ザハ・ハディッド氏が設計した、流線形の斬新なデザインが特徴的な複合文化施設です。ファッション、デザイン、アートを融合させた空間で、企画展やイベントが開催されます。夜には外観のライトアップも美しく、東大門のファッション街と合わせて、ソウルの「今」を感じられるスポットです。,/images/tourist_spot/195.jpg
196,53,北村韓屋村,景福宮と昌徳宮の間に位置し、朝鮮時代に王族や高級官僚が住んでいた伝統的な韓国の家屋「韓屋(ハノク)」が密集するエリアです。古き良き石畳の路地に韓屋が並ぶ景観は「北村八景」として知られ、タイムスリップしたような雰囲気を楽しめます。一部はカフェや工房として利用されていますが、現在も住民が生活しています。,/images/tourist_spot/196.jpeg
197,54,海雲台ビーチ,釜山を代表する韓国最大級のビーチリゾートです。約1.5kmにわたって広がる美しい白砂の海岸線には、高層ホテルやレストランが立ち並び、国際的なリゾート地として賑わいます。夏は海水浴客で溢れ、冬は海辺の散策を楽しむ人が多く、一年を通じて釜山のダイナミックな雰囲気を感じられます。,/images/tourist_spot/197.jpg
198,54,甘川文化村,朝鮮戦争の避難民が集落を作った後、芸術家たちが再生させた丘の中腹にある村です。「釜山のマチュピチュ」とも呼ばれ、カラフルな家々が階段状に密集し、狭い路地には壁画やユニークなアート作品が点在しています。迷路のような街並みを散策しながら、写真撮影を楽しむ観光客で賑わいます。,/images/tourist_spot/198.jpg
199,54,チャガルチ市場,釜山の南浦洞にある韓国最大級の海産物市場です。「オイソ！ボイソ！サイソ！」（来なさい！見なさい！買いなさい！）という威勢の良い掛け声が響き、新鮮な魚介類が所狭しと並びます。市場内で購入した魚介類を、その場で刺身や海鮮料理として味わえる食堂もあり、活気あふれる市場の雰囲気を満喫できます。,/images/tourist_spot/199.jpg
200,54,国際市場,朝鮮戦争後に自然発生した闇市から発展した、歴史を持つ大規模な常設市場です。様々な海外の商品を扱っていたことから「国際市場」と名付けられました。衣料品、雑貨、食料品などあらゆるものが売られており、映画の舞台にもなりました。庶民の活気を感じながら、迷路のような路地でのショッピングを楽しめます。,/images/tourist_spot/200.jpg
201,55,城山日出峰,済州島の東端にある、海底火山の噴火でできた巨大な火砕丘です。標高180mの頂上には直径600mの大きな噴火口があり、その景観の雄大さから、ユネスコ世界自然遺産に登録されています。特に頂上から眺める日の出は絶景として知られ、済州十景の中でも最も素晴らしいと称されています。,/images/tourist_spot/201.jpg
202,55,ハルラ山,"済州島の中心にそびえる韓国最高峰（標高1,950m）の休火山です。多様な植生と固有種を持つことで知られ、その自然の価値から世界自然遺産に登録されています。四季折々の美しい景色を楽しめる登山コースがあり、頂上には火口湖「白鹿潭（ペンノクタム）」があります。入山には事前予約が必要です。",/images/tourist_spot/202.jpg
203,55,トルハルバン,済州島のシンボル的存在である、火山岩で造られた守護神的な石像です。「石のおじいさん」という意味を持ち、大きな目と団子鼻、伝統的な帽子が特徴です。元々は村の入口などに立てられ、守護神や道標の役割を果たしていました。現在は島内の至る所で見られ、お土産としても人気があります。,/images/tourist_spot/203.jpeg
204,55,万丈窟,ユネスコ世界自然遺産に登録されている「済州の火山島と溶岩洞窟群」の一部であり、世界でも珍しい大規模な溶岩洞窟です。総延長は約7.4kmで、幅最大23m、高さ最大30mの壮大なスケールを誇ります。洞窟内には溶岩流線や溶岩石柱、溶岩鍾乳石などの貴重な地形が見られ、自然の力を感じさせます。,/images/tourist_spot/204.jpg
